timestamp,amount,merchant,category,card_type,is_fraud
2025-05-07T13:19:33,3482.45,"Banks, Sparks and Patel",electronics,MasterCard,0
2025-06-05T15:52:49,433.46,"Gutierrez, Oliver and Kelley",travel,Visa,0
2025-07-07T08:03:27,188.13,Jones-Clark,travel,MasterCard,1
2025-09-27T13:06:24,1949.95,"Reynolds, Baird and Bradley",electronics,MasterCard,0
2025-05-13T21:32:34,2674.36,"Benson, Thompson and Caldwell",dining,Visa,0
2025-10-15T03:24:01,194.84,"Andrews, Tucker and Vargas",grocery,MasterCard,0
2025-06-29T18:37:09,599.75,Peters-Short,dining,Amex,0
2025-03-10T10:03:38,4352.3,Blanchard-Jones,travel,Visa,0
2025-02-12T05:34:24,194.02,"Cervantes, Wise and Gray",grocery,MasterCard,0
2025-07-11T23:09:52,4536.82,"Keller, Davis and Montoya",travel,Amex,0
2025-08-14T13:08:56,3247.44,"Pacheco, Sherman and Guerrero",grocery,MasterCard,1
2025-06-25T22:01:39,4105.49,"Carter, Gilbert and West",travel,Amex,0
2025-03-21T20:54:20,329.15,"Rich, Evans and Bauer",grocery,MasterCard,0
2025-09-21T21:56:53,2978.94,Sellers-Zuniga,grocery,Visa,0
2025-10-06T18:17:56,2136.8,Mooney-Aguilar,dining,MasterCard,0
2025-08-26T11:30:24,612.8,"Powell, Anderson and Phillips",travel,MasterCard,0
2025-05-24T09:24:24,4183.77,"Faulkner, Smith and Castro",grocery,Amex,0
2025-05-20T12:24:09,875.5,Callahan Inc,electronics,Visa,0
2025-04-02T08:36:23,3790.17,Park-Long,electronics,Amex,0
2025-05-04T13:09:41,833.38,"Reyes, James and Gardner",grocery,Visa,0
2025-09-15T06:49:53,508.84,Wells and Sons,dining,Visa,0
2025-08-04T16:54:15,88.0,Bridges-Ward,grocery,Visa,0
2025-06-12T00:55:00,905.27,Roberts Ltd,electronics,MasterCard,0
2025-02-18T18:12:10,3470.58,Smith Ltd,dining,Amex,0
2025-01-07T02:24:26,643.19,Griffith Group,electronics,Amex,0
2025-09-13T12:19:16,2257.59,Proctor-Taylor,travel,Amex,0
2025-02-23T06:59:08,3461.45,"Shaffer, Dalton and English",dining,Amex,0
2025-09-28T01:30:33,4751.99,"Conrad, Hanson and Gibson",electronics,MasterCard,0
2025-06-14T17:07:42,2099.74,"Wilkins, Cruz and Perez",travel,Visa,0
2025-06-14T23:09:38,4933.15,"Smith, Jimenez and Simon",electronics,Amex,0
2025-10-04T13:31:57,2542.63,"Adams, House and Johnston",travel,MasterCard,0
2025-01-13T23:53:14,274.81,Carroll Ltd,travel,Amex,0
2025-05-24T03:24:05,4220.47,Carpenter Ltd,dining,Visa,0
2025-02-01T02:14:32,807.2,Cross PLC,grocery,Amex,0
2025-10-19T11:55:59,1827.32,Marshall-Miller,electronics,MasterCard,0
2025-08-25T22:16:12,3087.93,Sanchez Ltd,dining,Visa,0
2025-10-16T01:00:56,531.06,"Horne, Miller and Schultz",travel,Visa,0
2025-11-06T22:48:53,3929.61,"Edwards, Brown and Cooper",grocery,Visa,0
2025-10-30T08:23:55,4476.45,Harrison PLC,electronics,MasterCard,0
2025-07-02T05:33:46,1001.77,"Gross, Fisher and Yu",electronics,Visa,0
2025-11-06T23:58:46,3897.09,Roberts-Johnson,grocery,Visa,0
2025-08-21T02:22:33,3691.36,"Torres, Glover and Green",dining,Visa,0
2025-09-02T09:30:05,376.91,Lane-Berry,grocery,MasterCard,0
2025-09-12T21:20:40,733.26,Lamb-Weber,dining,Visa,0
2025-04-22T09:18:56,1942.78,Miller-Wagner,travel,Amex,0
2025-11-27T16:02:41,1799.37,King-Gilbert,electronics,Visa,0
2025-04-17T21:12:33,170.15,Smith-Rodriguez,electronics,Visa,0
2025-03-09T19:31:08,564.44,"Stevenson, Hopkins and Wood",dining,Visa,0
2025-03-10T02:50:26,3804.09,Patton-Young,electronics,Amex,0
2025-03-12T05:15:49,792.37,"Atkins, Cooper and Miller",travel,Amex,0
2025-02-26T08:09:09,4850.98,"Peck, Moore and Crawford",grocery,MasterCard,0
2025-06-10T08:57:11,4286.3,Young-Alexander,travel,Amex,0
2025-09-05T14:37:35,2372.71,Clark Ltd,grocery,Amex,0
2025-11-23T22:27:09,2146.27,Brown-Baker,travel,MasterCard,0
2025-11-15T06:34:57,2176.9,Williams Group,travel,Amex,0
2025-06-04T20:34:15,4492.28,Turner-Reese,grocery,Visa,0
2025-10-20T05:08:09,4956.45,"Hall, Vega and Price",grocery,MasterCard,0
2025-04-12T23:50:37,2660.3,Moreno Group,grocery,MasterCard,0
2025-01-05T14:34:17,2481.47,Ho-Cole,grocery,Amex,0
2025-09-21T12:01:00,3661.61,Nixon-Vega,travel,MasterCard,0
2025-01-16T22:18:42,1485.99,Hardin Ltd,grocery,Visa,0
2025-05-18T09:55:00,2404.12,Bishop-Pearson,dining,Amex,0
2025-04-16T20:43:42,3738.96,Nelson-Lang,dining,MasterCard,1
2025-04-10T03:58:40,3861.46,"Silva, Murray and Leonard",dining,Visa,0
2025-04-04T21:42:39,3951.39,"Powers, Townsend and Meyer",dining,Amex,0
2025-09-21T04:47:27,3170.68,"Kaiser, Edwards and Smith",grocery,MasterCard,0
2025-01-04T07:00:12,4468.24,Smith Inc,grocery,MasterCard,0
2025-07-23T23:49:04,2135.25,Jennings LLC,travel,Amex,0
2025-03-27T05:06:30,413.99,"Campbell, Lee and Johnson",grocery,Amex,0
2025-02-05T16:57:17,4727.16,Mays Ltd,grocery,Visa,0
2025-11-21T11:02:36,1920.95,Sampson Ltd,grocery,MasterCard,0
2025-02-17T07:09:58,1838.5,"Rosario, Miller and Jacobs",grocery,Amex,0
2025-05-27T00:11:11,3549.59,"Gallagher, Wong and Pratt",electronics,Visa,0
2025-03-13T18:10:05,2702.77,Dominguez LLC,travel,Amex,0
2025-04-25T09:34:42,3806.82,Guerrero-Jones,electronics,Amex,0
2025-06-26T02:24:07,3404.33,Hammond-Schwartz,grocery,MasterCard,0
2025-09-17T06:17:20,1732.68,Scott-Norman,grocery,MasterCard,0
2025-04-18T16:30:23,3552.03,Reyes LLC,electronics,MasterCard,0
2025-01-24T07:47:13,3108.55,Sosa-Baker,grocery,Visa,0
2025-06-21T02:27:18,4460.6,Vasquez and Sons,grocery,MasterCard,0
2025-08-26T00:25:33,4490.75,White-Vasquez,grocery,Visa,0
2025-02-25T20:59:23,832.18,"Mack, Robinson and Schneider",travel,MasterCard,0
2025-06-21T11:50:23,760.99,"Green, Johnson and Jones",grocery,MasterCard,0
2025-10-10T13:12:44,2088.52,Waters-Smith,travel,MasterCard,0
2025-07-13T06:54:47,1740.03,Delgado Inc,grocery,MasterCard,0
2025-01-15T16:39:13,953.41,"Myers, Hernandez and Rivera",travel,Amex,1
2025-06-01T23:27:48,3226.91,"Smith, Zimmerman and Wise",electronics,Amex,0
2025-07-05T16:34:56,3233.8,Powell-Luna,dining,MasterCard,0
2025-11-12T10:57:28,1527.37,Fernandez Inc,electronics,Visa,0
2025-05-30T07:05:24,3948.45,"Meyers, Olson and Bradley",electronics,MasterCard,0
2025-05-20T09:21:40,3851.05,Maldonado-Morales,electronics,MasterCard,0
2025-09-03T13:12:25,2285.07,"Davis, Nichols and Woodward",travel,Amex,0
2025-02-01T05:54:41,2681.23,Hodges-Roberts,travel,Amex,0
2025-03-20T21:13:12,3467.37,Spencer Group,travel,Visa,0
2025-09-14T14:29:17,1197.15,Evans Group,electronics,Amex,0
2025-02-11T11:09:00,641.1,"Barker, Tucker and Mcclure",travel,Visa,0
2025-06-20T02:18:15,2816.81,"Lopez, Johnson and Johnson",electronics,MasterCard,0
2025-08-19T06:39:07,748.24,Burns Inc,travel,Amex,0
2025-11-04T20:51:52,1514.78,"Schneider, Porter and Hanna",dining,MasterCard,0
2025-11-12T06:19:12,3844.91,Levy-Smith,electronics,Visa,0
2025-05-12T18:21:59,31.43,Morgan Ltd,electronics,Amex,0
2025-01-17T15:03:37,3530.2,Wilson-Roman,electronics,Amex,0
2025-09-17T03:50:23,3337.77,"Ellis, Gregory and Sawyer",dining,MasterCard,0
2025-02-27T20:20:54,3448.84,"Riley, Buckley and Johnson",grocery,Visa,0
2025-02-24T23:43:07,3393.26,Valdez-Ruiz,grocery,MasterCard,0
2025-08-29T03:38:44,3091.43,Sanchez Ltd,electronics,Visa,0
2025-02-20T16:41:59,1638.57,Jackson Inc,travel,Amex,0
2025-04-30T08:35:29,2636.9,Bryant and Sons,electronics,Visa,0
2025-11-21T10:02:47,122.52,"Brown, Roth and Wilson",dining,Amex,0
2025-08-20T01:35:28,3361.07,"Walker, Brock and Simmons",dining,Visa,0
2025-11-12T03:55:27,2457.42,"Gregory, Nguyen and Daugherty",grocery,Amex,0
2025-08-12T16:24:05,1811.71,"Taylor, Copeland and Mcguire",dining,MasterCard,0
2025-10-24T19:07:12,1936.7,Watkins LLC,electronics,MasterCard,1
2025-01-25T13:16:14,1547.35,Hill Group,grocery,Visa,0
2025-03-07T06:20:50,3641.99,"Wood, Martin and Sanchez",dining,MasterCard,0
2025-08-15T00:30:03,1450.28,Anderson Ltd,dining,Amex,0
2025-08-26T20:22:06,4483.18,Strickland-Smith,grocery,Visa,0
2025-07-09T02:51:57,1046.84,Smith and Sons,electronics,Visa,0
2025-02-04T14:51:23,4666.43,"Pearson, Eaton and Butler",dining,Visa,0
2025-11-10T13:37:24,43.03,Schwartz-Harris,electronics,MasterCard,0
2025-09-06T11:36:28,882.72,Mills-Jenkins,travel,Visa,0
2025-03-09T18:54:50,938.17,"Holt, Carlson and Love",dining,Visa,0
2025-08-26T16:43:03,4115.77,Burton LLC,electronics,MasterCard,0
2025-05-16T02:13:48,2800.81,Smith-Young,grocery,Visa,0
2025-02-15T15:15:08,778.58,"Davila, Montgomery and Huffman",dining,Visa,0
2025-07-29T14:34:52,3272.53,"Robinson, Townsend and Hopkins",dining,Visa,0
2025-04-18T08:28:57,2464.51,Lee and Sons,travel,Visa,0
2025-09-24T02:56:04,605.58,Jimenez-Moore,grocery,Amex,0
2025-01-17T17:51:59,3730.37,Newman LLC,dining,MasterCard,0
2025-03-23T09:31:05,3143.7,King-Jensen,grocery,MasterCard,0
2025-10-22T12:52:30,2567.5,Williams-Yang,electronics,Visa,0
2025-07-28T16:33:51,2912.46,Moore Inc,dining,Amex,0
2025-07-08T09:05:59,686.13,"Wilson, Jacobson and Griffith",electronics,MasterCard,0
2025-08-19T04:25:35,2103.37,"Nguyen, Gonzalez and Rhodes",electronics,Visa,0
2025-05-07T11:36:13,1456.38,Maxwell LLC,grocery,Amex,0
2025-03-30T11:04:57,977.14,Young Group,grocery,Amex,0
2025-03-19T15:43:24,3765.62,Vance-Jones,electronics,Amex,0
2025-08-16T05:27:18,4001.39,Brown-Graham,electronics,Visa,0
2025-03-25T22:48:19,2676.76,"Gibson, Hughes and Taylor",travel,Visa,0
2025-10-07T13:13:12,693.38,Chen LLC,dining,MasterCard,0
2025-03-20T12:44:31,1708.16,Martinez-Schwartz,grocery,Visa,0
2025-01-24T03:59:39,781.23,Taylor-York,travel,Amex,0
2025-06-28T02:15:55,3071.01,Jackson-Cooper,grocery,MasterCard,0
2025-04-25T15:06:16,2307.85,"Moore, Norton and Cisneros",travel,Visa,0
2025-03-07T23:54:48,2402.8,"Cordova, Wyatt and Miller",electronics,Visa,0
2025-07-22T15:14:15,4087.02,Atkins-Robinson,electronics,Visa,0
2025-07-03T21:14:14,3552.38,Ramirez-Blair,grocery,Visa,1
2025-10-13T21:41:03,652.29,Wright Group,travel,MasterCard,0
2025-08-14T01:01:27,635.47,Snow PLC,grocery,MasterCard,0
2025-02-27T20:29:53,3457.18,"Villanueva, Butler and Williams",grocery,Visa,0
2025-07-02T18:48:01,3875.71,"Mack, Johnson and Schmidt",grocery,Visa,0
2025-07-06T03:06:50,548.01,"Nicholson, Chavez and Allen",grocery,MasterCard,0
2025-08-05T21:28:32,603.42,Steele Group,grocery,MasterCard,0
2025-03-26T15:58:03,3341.26,Howard and Sons,grocery,Amex,0
2025-09-09T12:26:38,1034.95,Smith Ltd,travel,Amex,0
2025-04-29T09:16:59,1764.15,Warner PLC,electronics,Amex,0
2025-10-18T05:13:00,1745.7,"Johnson, Gibson and Ingram",travel,Amex,0
2025-10-01T01:41:31,2855.47,Lopez-Savage,grocery,Amex,0
2025-09-01T10:18:05,1092.82,Padilla-Smith,electronics,Visa,0
2025-09-01T14:54:23,4509.28,Cruz Ltd,grocery,Visa,0
2025-05-10T06:54:36,4603.18,"Johnson, Simmons and Nelson",dining,MasterCard,0
2025-08-26T20:55:31,3493.68,"Johnston, Clark and Cohen",grocery,Visa,0
2025-08-29T23:03:42,4175.36,Fitzgerald-Brown,dining,Visa,0
2025-09-20T00:13:17,2576.11,Barron-Rodriguez,electronics,Visa,0
2025-05-22T23:33:13,2334.85,Harvey-Diaz,dining,MasterCard,0
2025-03-10T01:36:38,3526.61,"Hansen, Jones and Fletcher",grocery,Visa,0
2025-03-21T12:03:34,1647.3,Zavala and Sons,electronics,MasterCard,0
2025-07-29T13:45:06,3005.94,Banks Ltd,dining,Visa,0
2025-10-20T03:43:52,2774.04,"Pitts, Warner and Mullins",dining,Visa,0
2025-10-23T11:58:14,4285.3,Flores LLC,dining,Amex,0
2025-07-15T13:34:30,1843.53,"Henderson, Brown and Watson",dining,Amex,1
2025-06-25T16:46:22,534.81,Mason-Gallegos,grocery,Visa,0
2025-07-02T14:14:40,725.4,"Patel, Bryan and Lam",grocery,Amex,0
2025-06-25T12:44:37,4627.2,"Richardson, Nunez and Steele",grocery,MasterCard,0
2025-01-26T11:41:36,4876.29,Mcclain Group,dining,Visa,0
2025-02-03T21:46:35,1172.02,Myers and Sons,dining,MasterCard,0
2025-04-22T23:49:41,3826.44,Rodriguez LLC,electronics,Amex,0
2025-02-13T12:08:41,4716.69,"Hernandez, Hernandez and Harris",dining,MasterCard,0
2025-09-01T14:38:16,2561.96,Carter Ltd,dining,Visa,0
2025-07-30T06:32:22,619.73,Wells Group,travel,Amex,0
2025-06-22T09:04:31,4712.59,"Newman, Carter and Brown",grocery,Visa,1
2025-11-08T11:04:48,2495.69,Conley PLC,travel,MasterCard,1
2025-09-08T08:46:43,3026.87,Jenkins-Cooper,electronics,Amex,0
2025-09-08T21:38:01,3119.93,Tucker-Wade,dining,MasterCard,0
2025-07-25T21:30:26,1017.64,"Wallace, Torres and Anderson",dining,Amex,0
2025-11-03T13:15:32,1315.71,Jackson-Green,grocery,Visa,0
2025-07-08T01:28:22,4953.65,Arellano-Carrillo,grocery,MasterCard,0
2025-01-19T09:02:40,2256.08,Gomez Group,dining,MasterCard,0
2025-03-06T14:36:58,189.55,"Glass, Joseph and Mitchell",electronics,Amex,0
2025-03-10T02:28:03,829.08,"Schwartz, Estrada and Hernandez",electronics,Amex,0
2025-04-03T09:26:18,1951.51,Williams LLC,dining,Amex,0
2025-08-12T02:57:45,2773.38,Alexander LLC,dining,MasterCard,0
2025-03-13T15:37:58,2815.65,Hart Inc,grocery,MasterCard,0
2025-09-16T11:24:22,1324.32,Spence-Hernandez,dining,Amex,0
2025-06-24T03:39:43,3385.67,"Cantrell, Ferguson and Martinez",electronics,MasterCard,0
2025-01-10T16:19:11,316.51,Velazquez-Mack,travel,MasterCard,0
2025-06-27T21:14:56,1750.9,Moore-Cordova,grocery,Amex,0
2025-08-01T02:26:44,1712.87,"Rivera, Thornton and Wells",electronics,MasterCard,0
2025-04-23T13:23:06,2065.53,"Estrada, Marsh and Chandler",travel,Visa,0
2025-06-21T16:43:20,1180.76,Norris-Dennis,grocery,Amex,0
2025-01-16T13:34:52,336.85,Gregory Inc,electronics,Visa,0
2025-04-30T15:32:03,108.36,Morales and Sons,dining,Amex,0
2025-06-23T04:46:00,4318.21,Davis-Brown,dining,MasterCard,0
2025-09-07T01:28:01,111.81,Silva and Sons,grocery,MasterCard,0
2025-10-31T10:05:19,1894.91,Gonzalez-Miller,grocery,MasterCard,0
2025-11-26T21:27:38,509.28,Rhodes-Rosario,electronics,MasterCard,0
2025-07-18T18:12:19,2518.81,Lee-Stewart,electronics,Visa,0
2025-08-23T23:44:02,3077.99,"Harding, Kerr and Ward",dining,Visa,0
2025-02-27T10:57:21,2489.79,"Nash, Wood and Watson",grocery,Amex,0
2025-04-21T13:08:01,1078.26,Bell-Madden,electronics,Amex,0
2025-08-06T21:12:24,2016.12,Lewis Group,grocery,Amex,0
2025-10-15T23:32:19,4222.49,Lara-Roberts,electronics,MasterCard,0
2025-11-09T21:24:52,345.68,"Waller, Coleman and Mosley",dining,MasterCard,0
2025-02-24T04:51:54,1056.6,"Harper, Thomas and Turner",electronics,Amex,0
2025-07-24T00:09:38,4022.59,Jones-Choi,electronics,Visa,0
2025-10-21T15:29:37,2077.43,Davis-Ortiz,dining,Amex,0
2025-04-17T03:36:34,3819.58,Thompson-Murray,grocery,Amex,0
2025-08-09T13:21:49,3519.62,Gonzalez Group,dining,Visa,0
2025-04-23T09:59:32,3307.42,"Henry, Carson and Turner",dining,MasterCard,0
2025-08-16T06:32:10,4686.44,Snyder-Singh,dining,Amex,0
2025-03-29T04:40:48,3635.81,Moody and Sons,travel,MasterCard,0
2025-04-13T00:19:38,2317.81,Blanchard-Flowers,electronics,MasterCard,0
2025-07-03T12:24:10,2057.2,Valdez LLC,grocery,Amex,0
2025-06-12T00:10:58,1025.75,Vasquez Ltd,electronics,Amex,0
2025-09-08T09:50:22,811.32,Johnson LLC,travel,MasterCard,0
2025-07-11T11:33:40,1200.03,George LLC,grocery,Visa,0
2025-08-14T15:55:31,3987.25,Cunningham-Oneill,dining,Amex,0
2025-09-01T21:20:50,4956.55,"Alvarez, Benson and Wilson",grocery,Visa,0
2025-07-19T01:05:14,805.2,"Johnston, Bruce and Martin",electronics,MasterCard,0
2025-01-23T17:21:23,3296.77,Flores Ltd,grocery,Amex,0
2025-02-22T14:55:38,2434.35,Martin-Nelson,grocery,MasterCard,1
2025-06-12T22:09:14,3011.98,"Barr, Kelly and Roberts",dining,MasterCard,0
2025-07-25T16:20:40,3361.64,"Mayer, Palmer and Miranda",dining,Amex,0
2025-03-13T03:59:25,4215.32,George and Sons,grocery,Amex,0
2025-07-31T03:45:58,3324.44,Brennan-Serrano,electronics,MasterCard,0
2025-09-24T00:21:23,4423.98,Nelson-Wolfe,grocery,MasterCard,0
2025-05-21T18:57:22,1653.14,Ferguson LLC,dining,Amex,0
2025-11-16T17:51:01,3722.36,Smith PLC,travel,Visa,0
2025-04-20T07:00:13,543.0,Maxwell-Jenkins,electronics,MasterCard,0
2025-03-05T07:32:30,2047.79,Robinson PLC,grocery,MasterCard,0
2025-03-27T20:55:37,2672.02,Pope PLC,grocery,MasterCard,0
2025-08-27T05:34:00,2733.27,"Guerra, Fox and Patel",travel,MasterCard,0
2025-08-03T00:44:37,4398.37,"Avila, Wilson and Stevens",electronics,MasterCard,0
2025-01-30T16:06:09,3581.2,Fuentes Inc,grocery,Amex,0
2025-07-06T05:26:01,4834.36,Collins-Cox,grocery,Amex,0
2025-11-14T07:21:09,4588.11,Preston-Harper,electronics,Amex,0
2025-10-24T13:10:13,1929.6,Jackson-Torres,electronics,Amex,0
2025-10-17T02:52:19,619.05,Walker Ltd,dining,MasterCard,0
2025-02-25T06:53:06,49.25,"Perez, Martinez and Anderson",electronics,MasterCard,0
2025-01-31T12:39:04,460.35,Vazquez-Bowers,travel,MasterCard,0
2025-01-31T04:32:43,1059.83,Hampton Group,dining,Amex,0
2025-01-17T12:17:11,1592.75,Rodriguez Ltd,dining,Visa,0
2025-07-19T09:58:22,1377.44,"Brown, Wilson and King",dining,MasterCard,0
2025-01-26T17:28:12,3687.34,Contreras-Webster,electronics,Amex,0
2025-10-31T20:13:28,2117.61,Mora and Sons,grocery,Visa,0
2025-08-17T04:51:26,3495.43,Lopez LLC,electronics,MasterCard,0
2025-01-12T08:42:53,3014.56,Thomas Ltd,electronics,MasterCard,0
2025-04-18T17:19:42,3479.1,"Bailey, Martin and Mason",travel,Amex,0
2025-10-10T22:36:58,2222.59,"Allen, Hudson and Garcia",grocery,MasterCard,0
2025-08-13T12:35:47,1008.38,Rice Ltd,grocery,Visa,0
2025-03-16T09:21:08,797.53,Jackson-Webster,travel,Amex,0
2025-01-02T16:20:54,3431.91,"Garcia, Lewis and Gordon",electronics,MasterCard,0
2025-10-02T20:45:53,2397.04,Richardson-Lawrence,electronics,Visa,0
2025-06-20T17:58:57,3440.46,"Rosario, White and Kelly",electronics,Visa,0
2025-05-28T10:16:07,431.15,Lewis-Perez,dining,MasterCard,0
2025-02-13T19:47:45,4724.34,Martinez-Rodriguez,travel,Visa,0
2025-02-22T18:47:42,4741.06,Farmer-Bush,travel,Visa,0
2025-08-05T08:50:51,4870.9,"Williams, Murphy and Wilson",travel,Visa,0
2025-04-21T03:27:00,2011.16,Burke-Collins,electronics,Visa,0
2025-11-23T15:31:43,454.42,Perez-Russell,grocery,Visa,0
2025-06-16T04:53:30,3595.73,Gates Group,dining,Amex,0
2025-09-21T17:57:38,2475.8,White-Lutz,travel,Visa,0
2025-07-10T22:29:41,4730.8,"Garcia, Kim and Barrett",electronics,MasterCard,0
2025-02-03T00:18:45,3734.75,Thomas Group,dining,Visa,0
2025-09-27T22:12:55,3004.41,"Madden, Figueroa and Stafford",electronics,Amex,0
2025-03-07T12:36:51,3389.17,Cox and Sons,dining,Visa,0
2025-05-12T12:16:32,153.58,Larson Group,travel,Amex,0
2025-02-17T16:13:34,2260.37,Massey Ltd,dining,Visa,0
2025-07-13T20:02:36,61.5,Hubbard-Miranda,electronics,Amex,0
2025-08-19T13:13:07,1993.8,Avila-Owen,dining,Amex,0
2025-06-05T10:27:55,2122.22,Alvarez-Morrison,grocery,Visa,0
2025-06-07T01:41:15,2789.43,Dixon-Hernandez,travel,MasterCard,0
2025-06-26T13:30:10,4542.05,Martinez Group,grocery,Visa,0
2025-07-13T02:55:39,1275.75,Fuller and Sons,electronics,MasterCard,0
2025-01-12T13:02:35,3359.6,Rojas Inc,grocery,Amex,0
2025-07-13T10:57:13,905.07,"Johnson, White and Jacobs",dining,MasterCard,0
2025-05-07T23:26:59,4390.7,Turner PLC,electronics,Amex,0
2025-02-07T09:53:40,2656.81,Guerrero PLC,grocery,MasterCard,0
2025-10-26T02:17:26,230.37,Sparks-Harris,electronics,Amex,0
2025-09-15T03:09:22,1809.36,Henry-Green,electronics,Amex,0
2025-05-14T10:43:47,4149.65,"Payne, Cisneros and Johnson",electronics,MasterCard,0
2025-06-17T03:40:42,4464.43,Reyes LLC,dining,Visa,0
2025-05-27T03:42:39,2782.82,Stevens-Johnson,dining,Visa,0
2025-08-05T04:30:29,952.71,"Dalton, Turner and Mccarthy",travel,Visa,0
2025-07-10T20:55:19,2356.54,Taylor-Baldwin,dining,MasterCard,0
2025-07-09T07:24:33,588.96,Carroll Group,dining,Visa,0
2025-09-14T08:22:42,2213.18,"Jennings, Armstrong and Alvarez",dining,MasterCard,0
2025-03-02T16:55:25,2470.01,"Brown, Baker and Garza",travel,Visa,0
2025-05-27T17:19:47,1754.53,"Rhodes, Miranda and Mitchell",electronics,Visa,0
2025-01-24T20:30:46,4176.42,Garza and Sons,electronics,Amex,0
2025-11-22T00:47:30,4455.56,Bailey-Harmon,grocery,Amex,0
2025-01-11T10:43:28,3836.57,"Peterson, Davis and Reed",grocery,Visa,0
2025-05-19T18:53:35,3843.58,Bell-Stanley,electronics,Visa,0
2025-04-07T03:55:44,1428.56,Wong PLC,grocery,MasterCard,0
2025-02-02T23:42:51,1874.06,"Jones, Torres and Morgan",grocery,MasterCard,0
2025-01-08T15:43:44,777.34,"Nguyen, Murray and Boyer",dining,MasterCard,0
2025-08-09T14:36:15,3145.5,"Valenzuela, Adams and Dominguez",grocery,MasterCard,0
2025-08-17T08:27:24,4849.15,Odom Group,dining,MasterCard,0
2025-08-10T12:04:49,4737.62,Morris-Davis,travel,Visa,0
2025-07-09T15:49:56,4317.76,Vazquez and Sons,electronics,MasterCard,0
2025-05-11T11:26:37,3992.75,Shaw-Hubbard,dining,Visa,0
2025-05-12T20:44:12,2000.3,Mendez LLC,dining,Visa,0
2025-06-19T07:43:54,112.36,Crawford Inc,dining,MasterCard,0
2025-11-23T08:54:49,1431.83,"Lewis, Baker and Evans",travel,Visa,0
2025-08-11T17:36:01,1499.75,Ballard-Weber,electronics,Amex,0
2025-02-05T17:06:32,3021.53,"Richard, Davis and Rogers",grocery,MasterCard,0
2025-01-27T02:59:59,2568.14,"Solis, Alvarez and Clark",dining,MasterCard,0
2025-11-06T00:00:42,1349.71,Pearson LLC,grocery,MasterCard,0
2025-07-15T23:34:52,4056.86,Reynolds-Fernandez,dining,Amex,0
2025-03-19T16:51:09,2135.83,Morales-Weber,electronics,MasterCard,0
2025-06-26T00:23:48,3385.44,"Hines, White and Smith",travel,MasterCard,0
2025-10-01T03:31:33,2641.12,"Huffman, Ray and Lewis",grocery,MasterCard,0
2025-11-16T23:22:44,2346.41,"Hurley, Adams and Little",dining,MasterCard,0
2025-11-11T03:48:23,751.55,"Farrell, Meadows and Michael",electronics,Visa,0
2025-10-10T04:32:35,2620.23,"Brown, Gonzalez and Ford",grocery,Amex,0
2025-04-04T08:26:51,391.9,Francis LLC,grocery,Amex,0
2025-11-24T19:47:14,2130.32,Jenkins-Dalton,electronics,MasterCard,0
2025-01-26T00:30:29,1281.75,"Harris, Gutierrez and Colon",grocery,Visa,0
2025-09-08T21:33:14,3705.18,Scott PLC,travel,MasterCard,0
2025-04-02T16:53:22,235.84,Allen-Hernandez,electronics,MasterCard,0
2025-01-11T18:13:17,2940.17,Robles LLC,dining,Amex,0
2025-06-30T06:16:55,4041.09,Castro-Graham,travel,Visa,0
2025-09-09T05:45:01,933.59,Harris LLC,electronics,Amex,0
2025-02-22T23:37:32,540.59,Green LLC,grocery,MasterCard,0
2025-09-13T19:15:21,592.22,"Thompson, Phelps and Stuart",dining,MasterCard,0
2025-07-08T16:22:31,3462.11,Brown Inc,dining,MasterCard,0
2025-05-02T21:48:16,3096.31,"Evans, Brown and Friedman",electronics,Amex,0
2025-05-22T03:27:09,3372.28,"Sandoval, Davis and Hahn",dining,MasterCard,0
2025-10-09T06:21:15,447.3,Young PLC,travel,Visa,0
2025-10-13T05:51:12,4081.68,"Fitzpatrick, Boyd and Calderon",travel,Visa,0
2025-10-29T00:36:12,1054.06,"King, Wilkerson and Young",travel,MasterCard,0
2025-02-17T11:42:09,4212.03,Murphy-Silva,travel,Visa,0
2025-06-01T10:36:13,1511.58,"Manning, Walls and Robinson",dining,MasterCard,0
2025-02-11T11:34:43,118.87,Lewis LLC,travel,Amex,0
2025-06-20T16:12:27,3515.96,King-Lawrence,dining,Visa,0
2025-07-10T10:28:23,4300.38,"Brooks, Fry and Stewart",travel,MasterCard,0
